Date,Open,High,Low,Close,Volume
20210805,25.14,25.1427,25.14,25.1427,100102
20210806,25.1,25.1,25.0625,25.0625,90114
20210809,25.042,25.0462,25.0323,25.0323,207
20210810,24.883,24.883,24.883,24.883,11
20210811,24.97,24.97,24.7599,24.8325,1873
20210812,24.81,24.941,24.81,24.941,440
20210813,25.023,25.023,25.023,25.023,32
20210816,25.0885,25.0885,25.0885,25.0885,1
20210817,24.857,24.857,24.857,24.857,2
20210818,24.7123,24.7123,24.7123,24.7123,5
20210823,25.51,25.512,25.5096,25.512,882
20210824,25.58,25.6,25.5777,25.5777,843
20210825,25.57,25.605,25.57,25.605,594
20210826,25.51,25.52,25.443,25.443,545
20210827,25.63,25.74,25.6217,25.7276,1763
20210830,25.947,25.947,25.947,25.947,86
20210831,25.8375,25.8375,25.8375,25.8375,95
20210901,25.893,25.893,25.893,25.893,32
20210902,25.96,25.97,25.8725,25.8725,305
20210903,25.95,26,25.95,25.9695,1114
20210907,25.86,25.98,25.85,25.9525,34200
20210908,25.85,25.85,25.8385,25.8385,301
20210909,25.98,25.98,25.799,25.799,167
20210910,25.643,25.643,25.643,25.643,55
20210913,25.49,25.542,25.49,25.542,200
20210914,25.606,25.606,25.606,25.606,33
20210915,25.7985,25.7985,25.7985,25.7985,68
20210917,25.5397,25.5397,25.5397,25.5397,52
20210920,25.15,25.16,25.0877,25.0877,377
20210921,25.2085,25.2085,25.2085,25.2085,65
20210923,25.7815,25.7815,25.7815,25.7815,120
20210927,25.36,25.36,25.27,25.316,366
20210928,24.4835,24.4835,24.4835,24.4835,41
20210929,24.48,24.48,24.3825,24.3825,200
20210930,24.2746,24.2746,24.2746,24.2746,4
20211001,24.25,24.5299,24.1,24.5299,264
20211004,23.9409,23.9409,23.9409,23.9409,78
20211005,24.2097,24.313,24.2097,24.313,100
20211006,24.37,24.4672,24.37,24.4672,136
20211008,24.74,24.74,24.5965,24.5965,200
20211011,24.411,24.411,24.411,24.411,10
20211012,24.3802,24.3802,24.3802,24.3802,10
20211014,25.101,25.101,25.101,25.101,72
20211015,25.3165,25.3165,25.3165,25.3165,63
20211018,25.51,25.5115,25.5096,25.5115,1047
